16,500,2000,0.228811
16,500,2000,0.227163
16,500,2000,0.215032
16,500,4000,0.254558
16,500,4000,0.227662
16,500,4000,0.239046
16,500,6000,0.250211
16,500,6000,0.260129
16,500,6000,0.275913
16,500,8000,0.298447
16,500,8000,0.265452
16,500,8000,0.279150
16,500,10000,0.290550
16,500,10000,0.291023
16,500,10000,0.281413
16,500,12000,0.318064
16,500,12000,0.300417
16,500,12000,0.331408
16,500,14000,0.290456
16,500,14000,0.332431
16,500,14000,0.309599
16,500,16000,0.376388
16,500,16000,0.272566
16,500,16000,0.349752
16,500,18000,0.324642
16,500,18000,0.377211
16,500,18000,0.325969
16,500,20000,0.368722
16,500,20000,0.354031
16,500,20000,0.434959
16,500,22000,0.444753
16,500,22000,0.354362
16,500,22000,0.403755
16,500,24000,0.341587
16,500,24000,0.356223
16,500,24000,0.333210
16,500,26000,0.399084
16,500,26000,0.411875
16,500,26000,0.355686
16,500,28000,0.404143
16,500,28000,0.356197
16,500,28000,0.372089
16,500,30000,0.480253
16,500,30000,0.366599
16,500,30000,0.385628
16,500,32000,0.440937
16,500,32000,0.432914
16,500,32000,0.538090
16,500,34000,0.402038
16,500,34000,0.500716
16,500,34000,0.498196
16,500,36000,0.446075
16,500,36000,0.395598
16,500,36000,0.457900
16,500,38000,0.426000
16,500,38000,0.424399
16,500,38000,0.394904
16,500,40000,0.437686
16,500,40000,0.416316
16,500,40000,0.414008
16,500,42000,0.542371
16,500,42000,0.414898
16,500,42000,0.476077
16,1500,2000,0.229739
16,1500,2000,0.216232
16,1500,2000,0.239558
16,1500,4000,0.239173
16,1500,4000,0.259100
16,1500,4000,0.253694
16,1500,6000,0.288513
16,1500,6000,0.256871
16,1500,6000,0.270752
16,1500,8000,0.292124
16,1500,8000,0.302175
16,1500,8000,0.254486
16,1500,10000,0.356880
16,1500,10000,0.296979
16,1500,10000,0.319913
16,1500,12000,0.301914
16,1500,12000,0.321682
16,1500,12000,0.305070
16,1500,14000,0.363905
16,1500,14000,0.295894
16,1500,14000,0.425672
16,1500,16000,0.401236
16,1500,16000,0.323092
16,1500,16000,0.420852
16,1500,18000,0.319494
16,1500,18000,0.379491
16,1500,18000,0.317092
16,1500,20000,0.465626
16,1500,20000,0.407841
16,1500,20000,0.397603
16,1500,22000,0.364851
16,1500,22000,0.379836
16,1500,22000,0.347838
16,1500,24000,0.475884
16,1500,24000,0.330225
16,1500,24000,0.416457
16,1500,26000,0.375684
16,1500,26000,0.366115
16,1500,26000,0.392797
16,1500,28000,0.422232
16,1500,28000,0.397461
16,1500,28000,0.394056
16,1500,30000,0.412230
16,1500,30000,0.552394
16,1500,30000,0.373718
16,1500,32000,0.503829
16,1500,32000,0.489347
16,1500,32000,0.395550
16,1500,34000,0.471857
16,1500,34000,0.473707
16,1500,34000,0.461957
16,1500,36000,0.533332
16,1500,36000,0.459617
16,1500,36000,0.603008
16,1500,38000,0.539368
16,1500,38000,0.495012
16,1500,38000,0.436329
16,1500,40000,0.498018
16,1500,40000,0.475851
16,1500,40000,0.479980
16,1500,42000,0.628488
16,1500,42000,0.456071
16,1500,42000,0.449172
16,2500,2000,0.234031
16,2500,2000,0.240068
16,2500,2000,0.266145
16,2500,4000,0.242206
16,2500,4000,0.285586
16,2500,4000,0.242944
16,2500,6000,0.288566
16,2500,6000,0.288228
16,2500,6000,0.320393
16,2500,8000,0.344415
16,2500,8000,0.327953
16,2500,8000,0.300530
16,2500,10000,0.376178
16,2500,10000,0.284703
16,2500,10000,0.380132
16,2500,12000,0.393153
16,2500,12000,0.358421
16,2500,12000,0.359311
16,2500,14000,0.364891
16,2500,14000,0.447591
16,2500,14000,0.461220
16,2500,16000,0.362437
16,2500,16000,0.396040
16,2500,16000,0.390743
16,2500,18000,0.427497
16,2500,18000,0.362647
16,2500,18000,0.409941
16,2500,20000,0.396524
16,2500,20000,0.364441
16,2500,20000,0.458900
16,2500,22000,0.372791
16,2500,22000,0.413201
16,2500,22000,0.443968
16,2500,24000,0.434824
16,2500,24000,0.560791
16,2500,24000,0.416459
16,2500,26000,0.464853
16,2500,26000,0.421730
16,2500,26000,0.495045
16,2500,28000,0.589182
16,2500,28000,0.462117
16,2500,28000,0.562295
16,2500,30000,0.424186
16,2500,30000,0.537504
16,2500,30000,0.504298
16,2500,32000,0.428196
16,2500,32000,0.454448
16,2500,32000,0.522152
16,2500,34000,0.474625
16,2500,34000,0.505989
16,2500,34000,0.509576
16,2500,36000,0.451277
16,2500,36000,0.563661
16,2500,36000,0.576667
16,2500,38000,0.478380
16,2500,38000,0.467782
16,2500,38000,0.674270
16,2500,40000,0.495686
16,2500,40000,0.679309
16,2500,40000,0.507699
16,2500,42000,0.504461
16,2500,42000,0.601438
16,2500,42000,0.486840
16,3500,2000,0.219736
16,3500,2000,0.245495
16,3500,2000,0.258751
16,3500,4000,0.235392
16,3500,4000,0.286655
16,3500,4000,0.280407
16,3500,6000,0.294326
16,3500,6000,0.353597
16,3500,6000,0.318765
16,3500,8000,0.327638
16,3500,8000,0.321491
16,3500,8000,0.340499
16,3500,10000,0.375369
16,3500,10000,0.331531
16,3500,10000,0.300345
16,3500,12000,0.385353
16,3500,12000,0.406304
16,3500,12000,0.373683
16,3500,14000,0.386713
16,3500,14000,0.422951
16,3500,14000,0.465966
16,3500,16000,0.377467
16,3500,16000,0.348130
16,3500,16000,0.520112
16,3500,18000,0.410953
16,3500,18000,0.481887
16,3500,18000,0.489440
16,3500,20000,0.427530
16,3500,20000,0.450532
16,3500,20000,0.399383
16,3500,22000,0.475371
16,3500,22000,0.483252
16,3500,22000,0.594124
16,3500,24000,0.392654
16,3500,24000,0.441398
16,3500,24000,0.502468
16,3500,26000,0.419563
16,3500,26000,0.565470
16,3500,26000,0.460012
16,3500,28000,0.462504
16,3500,28000,0.518859
16,3500,28000,0.504556
16,3500,30000,0.507536
16,3500,30000,0.497856
16,3500,30000,0.565768
16,3500,32000,0.511796
16,3500,32000,0.643171
16,3500,32000,0.472664
16,3500,34000,0.511000
16,3500,34000,0.515456
16,3500,34000,0.505459
16,3500,36000,0.484409
16,3500,36000,0.523725
16,3500,36000,0.672901
16,3500,38000,0.496994
16,3500,38000,0.631521
16,3500,38000,0.554594
16,3500,40000,0.526329
16,3500,40000,0.554942
16,3500,40000,0.586227
16,3500,42000,0.542901
16,3500,42000,0.552155
16,3500,42000,0.563990
16,4500,2000,0.239801
16,4500,2000,0.213774
16,4500,2000,0.227257
16,4500,4000,0.302334
16,4500,4000,0.288604
16,4500,4000,0.265203
16,4500,6000,0.302284
16,4500,6000,0.349556
16,4500,6000,0.308152
16,4500,8000,0.423969
16,4500,8000,0.359147
16,4500,8000,0.417253
16,4500,10000,0.448102
16,4500,10000,0.421873
16,4500,10000,0.408469
16,4500,12000,0.416136
16,4500,12000,0.374974
16,4500,12000,0.366249
16,4500,14000,0.409683
16,4500,14000,0.417513
16,4500,14000,0.543678
16,4500,16000,0.450879
16,4500,16000,0.442906
16,4500,16000,0.383979
16,4500,18000,0.413720
16,4500,18000,0.571922
16,4500,18000,0.552705
16,4500,20000,0.465896
16,4500,20000,0.442102
16,4500,20000,0.519709
16,4500,22000,0.429111
16,4500,22000,0.560612
16,4500,22000,0.560047
16,4500,24000,0.516828
16,4500,24000,0.595052
16,4500,24000,0.581827
16,4500,26000,0.466862
16,4500,26000,0.495441
16,4500,26000,0.445144
16,4500,28000,0.480901
16,4500,28000,0.616063
16,4500,28000,0.494380
16,4500,30000,0.557928
16,4500,30000,0.528454
16,4500,30000,0.609459
16,4500,32000,0.499738
16,4500,32000,0.488803
16,4500,32000,0.642636
16,4500,34000,0.626222
16,4500,34000,0.616287
16,4500,34000,0.600315
16,4500,36000,0.602346
16,4500,36000,0.556981
16,4500,36000,0.640018
16,4500,38000,0.602126
16,4500,38000,0.575486
16,4500,38000,0.590701
16,4500,40000,0.652269
16,4500,40000,0.599168
16,4500,40000,0.595682
16,4500,42000,0.606244
16,4500,42000,0.611597
16,4500,42000,0.737112
16,5500,2000,0.258823
16,5500,2000,0.242810
16,5500,2000,0.235391
16,5500,4000,0.297521
16,5500,4000,0.261315
16,5500,4000,0.322045
16,5500,6000,0.298264
16,5500,6000,0.358697
16,5500,6000,0.350863
16,5500,8000,0.451189
16,5500,8000,0.370489
16,5500,8000,0.387780
16,5500,10000,0.341325
16,5500,10000,0.478720
16,5500,10000,0.425388
16,5500,12000,0.446905
16,5500,12000,0.382134
16,5500,12000,0.418429
16,5500,14000,0.411150
16,5500,14000,0.446023
16,5500,14000,0.451929
16,5500,16000,0.454155
16,5500,16000,0.497047
16,5500,16000,0.414850
16,5500,18000,0.444043
16,5500,18000,0.434180
16,5500,18000,0.408749
16,5500,20000,0.529422
16,5500,20000,0.500868
16,5500,20000,0.491683
16,5500,22000,0.583563
16,5500,22000,0.442266
16,5500,22000,0.528253
16,5500,24000,0.537680
16,5500,24000,0.628921
16,5500,24000,0.477914
16,5500,26000,0.666673
16,5500,26000,0.541437
16,5500,26000,0.544078
16,5500,28000,0.521982
16,5500,28000,0.552192
16,5500,28000,0.461389
16,5500,30000,0.537293
16,5500,30000,0.615659
16,5500,30000,0.536608
16,5500,32000,0.610790
16,5500,32000,0.547974
16,5500,32000,0.575789
16,5500,34000,0.757242
16,5500,34000,0.726763
16,5500,34000,0.680210
16,5500,36000,0.573162
16,5500,36000,0.755176
16,5500,36000,0.625387
16,5500,38000,0.633114
16,5500,38000,0.652882
16,5500,38000,0.617166
16,5500,40000,0.665078
16,5500,40000,0.587699
16,5500,40000,0.614425
16,5500,42000,0.833109
16,5500,42000,0.771211
16,5500,42000,0.692639
16,6500,2000,0.249532
16,6500,2000,0.292213
16,6500,2000,0.283936
16,6500,4000,0.321692
16,6500,4000,0.281863
16,6500,4000,0.339755
16,6500,6000,0.335780
16,6500,6000,0.342945
16,6500,6000,0.323139
16,6500,8000,0.382980
16,6500,8000,0.325481
16,6500,8000,0.431240
16,6500,10000,0.395920
16,6500,10000,0.405715
16,6500,10000,0.461505
16,6500,12000,0.405578
16,6500,12000,0.467154
16,6500,12000,0.394219
16,6500,14000,0.410565
16,6500,14000,0.545056
16,6500,14000,0.492865
16,6500,16000,0.448536
16,6500,16000,0.474586
16,6500,16000,0.446727
16,6500,18000,0.470211
16,6500,18000,0.502838
16,6500,18000,0.513032
16,6500,20000,0.515696
16,6500,20000,0.544926
16,6500,20000,0.523646
16,6500,22000,0.482173
16,6500,22000,0.450848
16,6500,22000,0.650102
16,6500,24000,0.508364
16,6500,24000,0.631900
16,6500,24000,0.671405
16,6500,26000,0.624611
16,6500,26000,0.628941
16,6500,26000,0.644729
16,6500,28000,0.689336
16,6500,28000,0.569070
16,6500,28000,0.612755
16,6500,30000,0.645706
16,6500,30000,0.562619
16,6500,30000,0.686480
16,6500,32000,0.619080
16,6500,32000,0.613676
16,6500,32000,0.666478
16,6500,34000,0.618405
16,6500,34000,0.614864
16,6500,34000,0.654233
16,6500,36000,0.679754
16,6500,36000,0.680959
16,6500,36000,0.689637
16,6500,38000,0.671204
16,6500,38000,0.717126
16,6500,38000,0.652457
16,6500,40000,0.786711
16,6500,40000,0.672064
16,6500,40000,0.655782
16,6500,42000,0.723055
16,6500,42000,0.769137
16,6500,42000,0.732153
16,7500,2000,0.272191
16,7500,2000,0.285085
16,7500,2000,0.271537
16,7500,4000,0.266714
16,7500,4000,0.316510
16,7500,4000,0.319107
16,7500,6000,0.291745
16,7500,6000,0.334575
16,7500,6000,0.360712
16,7500,8000,0.412735
16,7500,8000,0.395079
16,7500,8000,0.465470
16,7500,10000,0.392829
16,7500,10000,0.386767
16,7500,10000,0.545016
16,7500,12000,0.490141
16,7500,12000,0.448183
16,7500,12000,0.473827
16,7500,14000,0.453948
16,7500,14000,0.446911
16,7500,14000,0.521591
16,7500,16000,0.538770
16,7500,16000,0.521048
16,7500,16000,0.620292
16,7500,18000,0.496136
16,7500,18000,0.492305
16,7500,18000,0.483554
16,7500,20000,0.538673
16,7500,20000,0.482101
16,7500,20000,0.534957
16,7500,22000,0.556907
16,7500,22000,0.508611
16,7500,22000,0.527098
16,7500,24000,0.605929
16,7500,24000,0.537698
16,7500,24000,0.593460
16,7500,26000,0.657208
16,7500,26000,0.598818
16,7500,26000,0.632737
16,7500,28000,0.597225
16,7500,28000,0.587444
16,7500,28000,0.608757
16,7500,30000,0.645960
16,7500,30000,0.718446
16,7500,30000,0.596681
16,7500,32000,0.638559
16,7500,32000,0.661991
16,7500,32000,0.673854
16,7500,34000,0.667799
16,7500,34000,0.826089
16,7500,34000,0.662863
16,7500,36000,0.784494
16,7500,36000,0.646014
16,7500,36000,0.691865
16,7500,38000,0.710630
16,7500,38000,0.760114
16,7500,38000,0.718301
16,7500,40000,0.720258
16,7500,40000,0.716382
16,7500,40000,0.750003
16,7500,42000,0.783363
16,7500,42000,0.746764
16,7500,42000,0.802965
16,8500,2000,0.234959
16,8500,2000,0.285225
16,8500,2000,0.279289
16,8500,4000,0.323717
16,8500,4000,0.280874
16,8500,4000,0.321783
16,8500,6000,0.312152
16,8500,6000,0.409848
16,8500,6000,0.322794
16,8500,8000,0.318839
16,8500,8000,0.435656
16,8500,8000,0.466323
16,8500,10000,0.419883
16,8500,10000,0.506135
16,8500,10000,0.403919
16,8500,12000,0.496987
16,8500,12000,0.512258
16,8500,12000,0.398443
16,8500,14000,0.408056
16,8500,14000,0.645287
16,8500,14000,0.479122
16,8500,16000,0.539175
16,8500,16000,0.506359
16,8500,16000,0.466889
16,8500,18000,0.466119
16,8500,18000,0.525093
16,8500,18000,0.500948
16,8500,20000,0.599451
16,8500,20000,0.590662
16,8500,20000,0.495794
16,8500,22000,0.602911
16,8500,22000,0.581045
16,8500,22000,0.552029
16,8500,24000,0.588243
16,8500,24000,0.614944
16,8500,24000,0.596093
16,8500,26000,0.610515
16,8500,26000,0.604315
16,8500,26000,0.587440
16,8500,28000,0.607816
16,8500,28000,0.626793
16,8500,28000,0.645177
16,8500,30000,0.736405
16,8500,30000,0.714826
16,8500,30000,0.616627
16,8500,32000,0.636254
16,8500,32000,0.726424
16,8500,32000,0.796420
16,8500,34000,0.796877
16,8500,34000,0.644236
16,8500,34000,0.652716
16,8500,36000,0.662968
16,8500,36000,0.750291
16,8500,36000,0.714477
16,8500,38000,0.864136
16,8500,38000,0.756839
16,8500,38000,0.778411
16,8500,40000,0.789457
16,8500,40000,0.769617
16,8500,40000,0.799035
16,8500,42000,0.770564
16,8500,42000,0.761299
16,8500,42000,0.761657
16,9500,2000,0.260211
16,9500,2000,0.277822
16,9500,2000,0.300754
16,9500,4000,0.314913
16,9500,4000,0.386982
16,9500,4000,0.314061
16,9500,6000,0.376304
16,9500,6000,0.374468
16,9500,6000,0.420940
16,9500,8000,0.431819
16,9500,8000,0.375706
16,9500,8000,0.503790
16,9500,10000,0.471689
16,9500,10000,0.415756
16,9500,10000,0.457294
16,9500,12000,0.464140
16,9500,12000,0.416633
16,9500,12000,0.540892
16,9500,14000,0.484775
16,9500,14000,0.480996
16,9500,14000,0.480430
16,9500,16000,0.659914
16,9500,16000,0.451529
16,9500,16000,0.598023
16,9500,18000,0.489936
16,9500,18000,0.555339
16,9500,18000,0.555794
16,9500,20000,0.590603
16,9500,20000,0.540665
16,9500,20000,0.724475
16,9500,22000,0.515893
16,9500,22000,0.553292
16,9500,22000,0.580049
16,9500,24000,0.615217
16,9500,24000,0.599415
16,9500,24000,0.593485
16,9500,26000,0.636139
16,9500,26000,0.765159
16,9500,26000,0.656646
16,9500,28000,0.646169
16,9500,28000,0.663368
16,9500,28000,0.633796
16,9500,30000,0.737912
16,9500,30000,0.655248
16,9500,30000,0.665429
16,9500,32000,0.690602
16,9500,32000,0.683915
16,9500,32000,0.809002
16,9500,34000,0.747106
16,9500,34000,0.828157
16,9500,34000,0.710037
