500,2000,0.011460
500,6000,0.032198
500,10000,0.053064
500,14000,0.076188
500,18000,0.100926
500,22000,0.126590
500,26000,0.151220
500,30000,0.174348
500,34000,0.182164
500,38000,0.206998
500,42000,0.231413
1500,2000,0.032473
1500,6000,0.098968
1500,10000,0.169578
1500,14000,0.228772
1500,18000,0.288421
1500,22000,0.402000
1500,26000,0.456359
1500,30000,0.516572
1500,34000,0.593699
1500,38000,0.664167
1500,42000,0.722978
2500,2000,0.054981
2500,6000,0.163624
2500,10000,0.281495
2500,14000,0.382950
2500,18000,0.504413
2500,22000,0.602408
2500,26000,0.710993
2500,30000,0.827694
2500,34000,0.947119
2500,38000,1.069349
2500,42000,1.173144
3500,2000,0.080539
3500,6000,0.232734
3500,10000,0.443049
3500,14000,0.549445
3500,18000,0.672401
3500,22000,0.879863
3500,26000,1.093432
3500,30000,1.185040
3500,34000,1.347411
3500,38000,1.553717
3500,42000,1.717798
4500,2000,0.111462
4500,6000,0.307260
4500,10000,0.513287
4500,14000,0.727466
4500,18000,0.980273
4500,22000,1.153788
4500,26000,1.327539
4500,30000,1.509212
4500,34000,1.716874
4500,38000,1.848491
4500,42000,2.046098
5500,2000,0.118458
5500,6000,0.357541
5500,10000,0.593789
5500,14000,0.839785
5500,18000,1.059650
5500,22000,1.403529
5500,26000,1.672513
5500,30000,1.828312
5500,34000,2.040198
5500,38000,2.331248
5500,42000,2.645990
6500,2000,0.141835
6500,6000,0.423349
6500,10000,0.695999
6500,14000,0.980107
6500,18000,1.259977
6500,22000,1.540392
6500,26000,1.820301
6500,30000,2.106441
6500,34000,2.372457
6500,38000,2.660042
6500,42000,2.934133
7500,2000,0.160717
7500,6000,0.486626
7500,10000,0.816221
7500,14000,1.130485
7500,18000,1.448388
7500,22000,1.769588
7500,26000,2.118742
7500,30000,2.420751
7500,34000,2.760505
7500,38000,3.106716
7500,42000,3.407928
8500,2000,0.182300
8500,6000,0.546830
8500,10000,0.922505
8500,14000,1.300694
8500,18000,1.670336
8500,22000,2.029274
8500,26000,2.422165
8500,30000,2.774736
8500,34000,3.156807
8500,38000,3.517410
8500,42000,3.879260
9500,2000,0.205760
9500,6000,0.625135
9500,10000,1.046358
9500,14000,1.443601
9500,18000,1.852954
9500,22000,2.276579
9500,26000,2.702441
9500,30000,3.115671
9500,34000,3.534865
9500,38000,3.960674
9500,42000,4.357645
10500,2000,0.230312
10500,6000,0.687731
10500,10000,1.145975
10500,14000,1.611283
10500,18000,2.067094
10500,22000,2.530911
10500,26000,2.985029
10500,30000,3.445945
10500,34000,3.899381
10500,38000,4.367522
10500,42000,4.826782
