500,2000,0.010476
500,4000,0.005980
500,6000,0.008932
500,8000,0.012150
500,10000,0.014849
500,12000,0.017924
500,14000,0.021110
500,16000,0.023823
500,18000,0.026785
500,20000,0.029795
500,22000,0.032788
500,24000,0.036444
500,26000,0.038674
500,28000,0.041845
500,30000,0.044677
500,32000,0.048490
500,34000,0.050678
500,36000,0.053577
500,38000,0.057414
500,40000,0.059576
500,42000,0.062437
1500,2000,0.005432
1500,4000,0.010867
1500,6000,0.016869
1500,8000,0.021729
1500,10000,0.027194
1500,12000,0.032659
1500,14000,0.038330
1500,16000,0.043680
1500,18000,0.047852
1500,20000,0.055497
1500,22000,0.060451
1500,24000,0.067069
1500,26000,0.070741
1500,28000,0.076280
1500,30000,0.080714
1500,32000,0.087175
1500,34000,0.092592
1500,36000,0.098271
1500,38000,0.103223
1500,40000,0.106422
1500,42000,0.111511
2500,2000,0.006932
2500,4000,0.013861
2500,6000,0.020776
2500,8000,0.027822
2500,10000,0.034246
2500,12000,0.041220
2500,14000,0.047798
2500,16000,0.054758
2500,18000,0.061455
2500,20000,0.069318
2500,22000,0.075971
2500,24000,0.083007
2500,26000,0.090711
2500,28000,0.097751
2500,30000,0.103294
2500,32000,0.111218
2500,34000,0.119645
2500,36000,0.124759
2500,38000,0.135362
2500,40000,0.146745
2500,42000,0.153246
3500,2000,0.007578
3500,4000,0.015189
3500,6000,0.022810
3500,8000,0.033815
3500,10000,0.038732
3500,12000,0.044638
3500,14000,0.051836
3500,16000,0.060486
3500,18000,0.066926
3500,20000,0.075158
3500,22000,0.082122
3500,24000,0.089826
3500,26000,0.096544
3500,28000,0.105355
3500,30000,0.112770
3500,32000,0.118883
3500,34000,0.127493
3500,36000,0.134638
3500,38000,0.141961
3500,40000,0.149971
3500,42000,0.156836
4500,2000,0.008063
4500,4000,0.015932
4500,6000,0.023898
4500,8000,0.031971
4500,10000,0.040403
4500,12000,0.048507
4500,14000,0.055998
4500,16000,0.064816
4500,18000,0.071739
4500,20000,0.081114
4500,22000,0.088366
4500,24000,0.099437
4500,26000,0.105106
4500,28000,0.112414
4500,30000,0.123939
4500,32000,0.129232
4500,34000,0.136484
4500,36000,0.144563
4500,38000,0.152681
4500,40000,0.161801
4500,42000,0.169877
5500,2000,0.008652
5500,4000,0.017158
5500,6000,0.026105
5500,8000,0.034751
5500,10000,0.043406
5500,12000,0.051224
5500,14000,0.060353
5500,16000,0.069009
5500,18000,0.078048
5500,20000,0.085591
5500,22000,0.094767
5500,24000,0.103478
5500,26000,0.112900
5500,28000,0.121152
5500,30000,0.128546
5500,32000,0.136511
5500,34000,0.145555
5500,36000,0.152365
5500,38000,0.161964
5500,40000,0.170638
5500,42000,0.179676
6500,2000,0.009233
6500,4000,0.018275
6500,6000,0.027593
6500,8000,0.036996
6500,10000,0.045816
6500,12000,0.055165
6500,14000,0.064158
6500,16000,0.072771
6500,18000,0.082708
6500,20000,0.091735
6500,22000,0.101062
6500,24000,0.109773
6500,26000,0.118476
6500,28000,0.128135
6500,30000,0.137242
6500,32000,0.146933
6500,34000,0.156093
6500,36000,0.164354
6500,38000,0.173950
6500,40000,0.183461
6500,42000,0.192306
7500,2000,0.009897
7500,4000,0.019728
7500,6000,0.029392
7500,8000,0.039105
7500,10000,0.049144
7500,12000,0.058954
7500,14000,0.068832
7500,16000,0.079186
7500,18000,0.088771
7500,20000,0.098549
7500,22000,0.108699
7500,24000,0.118515
7500,26000,0.127962
7500,28000,0.137682
7500,30000,0.148548
7500,32000,0.157785
7500,34000,0.165822
7500,36000,0.177276
7500,38000,0.187490
7500,40000,0.195072
7500,42000,0.206688
8500,2000,0.010474
8500,4000,0.020851
8500,6000,0.031836
8500,8000,0.042099
8500,10000,0.052291
8500,12000,0.063405
8500,14000,0.073670
8500,16000,0.083379
8500,18000,0.094975
8500,20000,0.105498
8500,22000,0.115049
8500,24000,0.125843
8500,26000,0.138265
8500,28000,0.147848
8500,30000,0.157505
8500,32000,0.169619
8500,34000,0.179355
8500,36000,0.188758
8500,38000,0.203294
8500,40000,0.209263
8500,42000,0.219966
8500,2000,0.013808
8500,4000,0.027573
8500,6000,0.041506
8500,8000,0.059135
8500,10000,0.079072
8500,12000,0.096099
8500,14000,0.120123
8500,16000,0.137754
8500,18000,0.126648
8500,20000,0.127481
8500,22000,0.140300
8500,24000,0.153120
8500,26000,0.166114
8500,28000,0.178101
8500,30000,0.207470
8500,32000,0.204308
8500,34000,0.216494
8500,36000,0.228978
8500,38000,0.243772
8500,40000,0.250921
8500,42000,0.245235
9500,2000,0.012417
9500,4000,0.024990
9500,6000,0.039307
9500,8000,0.054655
9500,10000,0.068642
9500,12000,0.082267
9500,14000,0.094556
9500,16000,0.107992
9500,18000,0.108922
9500,20000,0.118091
9500,22000,0.132936
9500,24000,0.147990
9500,26000,0.168305
9500,28000,0.149727
9500,30000,0.160471
9500,32000,0.171027
9500,34000,0.200414
9500,36000,0.210142
9500,38000,0.223208
9500,40000,0.246203
9500,42000,0.253978
10500,2000,0.012805
10500,4000,0.025537
10500,6000,0.038296
10500,8000,0.072092
10500,10000,0.065851
10500,12000,0.079097
10500,14000,0.092610
10500,16000,0.105662
10500,18000,0.108954
10500,20000,0.111106
10500,22000,0.120967
10500,24000,0.138799
10500,26000,0.149831
10500,28000,0.155974
10500,30000,0.168095
10500,32000,0.182674
10500,34000,0.204768
10500,36000,0.202525
10500,38000,0.213399
10500,40000,0.224711
10500,42000,0.234614
