500,2000,0.011136
500,4000,0.020358
500,6000,0.036415
500,8000,0.050139
500,10000,0.057014
500,12000,0.066982
500,14000,0.073933
500,16000,0.084423
500,18000,0.092442
500,20000,0.106308
500,22000,0.186590
500,24000,0.186695
500,26000,0.136720
500,28000,0.150521
500,30000,0.156999
500,32000,0.162598
500,34000,0.179440
500,36000,0.185799
500,38000,0.197946
500,40000,0.208350
500,42000,0.222349
1000,2000,0.016344
1000,4000,0.032480
1000,6000,0.048893
1000,8000,0.064117
1000,10000,0.079539
1000,12000,0.095864
1000,14000,0.112327
1000,16000,0.126595
1000,18000,0.146070
1000,20000,0.162205
1000,22000,0.174758
1000,24000,0.190767
1000,26000,0.210790
1000,28000,0.226632
1000,30000,0.317850
1000,32000,0.306694
1000,34000,0.307681
1000,36000,0.340607
1000,38000,0.322220
1000,40000,0.358884
1000,42000,0.367644
1500,2000,0.023769
1500,4000,0.043984
1500,6000,0.080306
1500,8000,0.099364
1500,10000,0.139265
1500,12000,0.199073
1500,14000,0.172251
1500,16000,0.189843
1500,18000,0.277351
1500,20000,0.291008
1500,22000,0.262744
1500,24000,0.273067
1500,26000,0.286497
1500,28000,0.302527
1500,30000,0.489896
1500,32000,0.421157
1500,34000,0.527084
1500,36000,0.603587
1500,38000,0.498106
1500,40000,0.431280
1500,42000,0.455985
2000,2000,0.027454
2000,4000,0.055310
2000,6000,0.082454
2000,8000,0.110037
2000,10000,0.136796
2000,12000,0.164775
2000,14000,0.192879
2000,16000,0.220073
2000,18000,0.250497
2000,20000,0.276185
2000,22000,0.303945
2000,24000,0.332741
2000,26000,0.363621
2000,28000,0.386517
2000,30000,0.414316
2000,32000,0.438733
2000,34000,0.465298
2000,36000,0.492417
2000,38000,0.525968
2000,40000,0.556877
2000,42000,0.576722
2500,2000,0.033582
2500,4000,0.066245
2500,6000,0.099096
2500,8000,0.133454
2500,10000,0.166145
2500,12000,0.200597
2500,14000,0.242580
2500,16000,0.268259
2500,18000,0.299566
2500,20000,0.335497
2500,22000,0.365162
2500,24000,0.398136
2500,26000,0.433925
2500,28000,0.463677
2500,30000,0.501012
2500,32000,0.532179
2500,34000,0.577146
2500,36000,0.601661
2500,38000,0.632977
2500,40000,0.662482
2500,42000,0.697837
3000,2000,0.039071
3000,4000,0.079239
3000,6000,0.118118
3000,8000,0.155549
3000,10000,0.195789
3000,12000,0.235311
3000,14000,0.273190
3000,16000,0.313271
3000,18000,0.352185
3000,20000,0.392736
3000,22000,0.430478
3000,24000,0.469891
3000,26000,0.510338
3000,28000,0.548227
3000,30000,0.585716
3000,32000,0.624361
3000,34000,0.664228
3000,36000,0.703013
3000,38000,0.744637
3000,40000,0.781687
3000,42000,0.819871
3500,2000,0.044593
3500,4000,0.090015
3500,6000,0.136010
3500,8000,0.179201
3500,10000,0.226387
3500,12000,0.270062
3500,14000,0.314792
3500,16000,0.358676
3500,18000,0.402936
3500,20000,0.448603
3500,22000,0.505951
3500,24000,0.539259
3500,26000,0.591245
3500,28000,0.629044
3500,30000,0.671854
3500,32000,0.721134
3500,34000,0.766919
3500,36000,0.807106
3500,38000,0.852881
3500,40000,0.899870
3500,42000,1.125661
4000,2000,0.056900
4000,4000,0.131418
4000,6000,0.171193
4000,8000,0.204349
4000,10000,0.254083
4000,12000,0.304836
4000,14000,0.357208
4000,16000,0.412933
4000,18000,0.457488
4000,20000,0.508571
4000,22000,0.557310
4000,24000,0.608407
4000,26000,0.665686
4000,28000,0.711640
4000,30000,0.761105
4000,32000,0.811875
4000,34000,0.873357
4000,36000,0.915702
4000,38000,0.963362
4000,40000,1.016912
4000,42000,1.065589
4500,2000,0.056728
4500,4000,0.113262
4500,6000,0.169599
4500,8000,0.225935
4500,10000,0.282355
4500,12000,0.339770
4500,14000,0.397931
4500,16000,0.453248
4500,18000,0.513097
4500,20000,0.566163
4500,22000,0.623033
4500,24000,0.678649
4500,26000,0.741861
4500,28000,0.793443
4500,30000,0.849182
4500,32000,0.907384
4500,34000,0.964675
4500,36000,1.018796
4500,38000,1.085132
4500,40000,1.135702
4500,42000,1.189574
5000,2000,0.062438
5000,4000,0.124881
5000,6000,0.188040
5000,8000,0.250950
5000,10000,0.313436
5000,12000,0.377970
5000,14000,0.439518
5000,16000,0.499420
5000,18000,0.562785
5000,20000,0.626589
5000,22000,0.688751
5000,24000,0.750349
5000,26000,0.817657
5000,28000,0.876611
5000,30000,0.944928
5000,32000,1.000357
5000,34000,1.064917
5000,36000,1.126552
5000,38000,1.189493
5000,40000,1.263840
5000,42000,1.314353
5500,2000,0.068133
5500,4000,0.136848
5500,6000,0.206005
5500,8000,0.273598
5500,10000,0.343354
5500,12000,0.408666
5500,14000,0.479084
5500,16000,0.547436
5500,18000,0.614042
5500,20000,0.683742
5500,22000,0.754840
5500,24000,0.823647
