500,2000,0.019233
500,4000,0.022824
500,6000,0.029318
500,8000,0.042836
500,10000,0.053130
500,12000,0.058618
500,14000,0.068353
500,16000,0.078079
500,18000,0.088692
500,20000,0.097595
500,22000,0.108230
500,24000,0.126683
500,26000,0.134623
500,28000,0.141799
500,30000,0.151983
500,32000,0.161947
500,34000,0.172640
500,36000,0.179459
500,38000,0.189959
500,40000,0.201784
500,42000,0.207470
1000,2000,0.019673
1000,4000,0.039477
1000,6000,0.061058
1000,8000,0.081269
1000,10000,0.097839
1000,12000,0.117675
1000,14000,0.157865
1000,16000,0.165713
1000,18000,0.182556
1000,20000,0.199214
1000,22000,0.221902
1000,24000,0.235909
1000,26000,0.333073
1000,28000,0.281326
1000,30000,0.302240
1000,32000,0.320186
1000,34000,0.392202
1000,36000,0.362761
1000,38000,0.392723
1000,40000,0.408240
1000,42000,0.422491
1500,2000,0.029366
1500,4000,0.059517
1500,6000,0.088650
1500,8000,0.117266
1500,10000,0.146506
1500,12000,0.181296
1500,14000,0.206911
1500,16000,0.248506
1500,18000,0.280806
1500,20000,0.308534
1500,22000,0.333308
1500,24000,0.353621
1500,26000,0.387318
1500,28000,0.410645
1500,30000,0.446579
1500,32000,0.471545
1500,34000,0.501785
1500,36000,0.533130
1500,38000,0.561967
1500,40000,0.591753
1500,42000,0.618499
2000,2000,0.041614
2000,4000,0.078613
2000,6000,0.117346
2000,8000,0.156305
2000,10000,0.196101
2000,12000,0.239101
2000,14000,0.273866
2000,16000,0.315962
2000,18000,0.355817
2000,20000,0.395943
2000,22000,0.431025
2000,24000,0.475170
2000,26000,0.512418
2000,28000,0.549052
2000,30000,0.591113
2000,32000,0.630168
2000,34000,0.669745
2000,36000,0.708214
2000,38000,0.748603
2000,40000,0.786357
2000,42000,0.825455
2500,2000,0.052364
2500,4000,0.098423
2500,6000,0.147162
2500,8000,0.195959
2500,10000,0.250051
2500,12000,0.295304
2500,14000,0.343061
2500,16000,0.397287
2500,18000,0.446980
2500,20000,0.490468
2500,22000,0.546730
2500,24000,0.593308
2500,26000,0.643886
2500,28000,0.692850
2500,30000,0.740262
2500,32000,0.789351
2500,34000,0.838697
2500,36000,0.890704
2500,38000,0.939578
2500,40000,0.987699
2500,42000,1.038422
3000,2000,0.065069
3000,4000,0.117670
3000,6000,0.177169
3000,8000,0.239011
3000,10000,0.295230
3000,12000,0.356542
3000,14000,0.413085
3000,16000,0.475420
3000,18000,0.533927
3000,20000,0.590732
3000,22000,0.653557
3000,24000,0.711427
3000,26000,0.771378
3000,28000,0.833117
3000,30000,0.888579
3000,32000,0.949360
3000,34000,1.009638
3000,36000,1.066446
3000,38000,1.127205
3000,40000,1.184819
3000,42000,1.242618
3500,2000,0.068611
3500,4000,0.140862
3500,6000,0.207154
3500,8000,0.275270
3500,10000,0.347715
3500,12000,0.413657
3500,14000,0.485373
3500,16000,0.554263
3500,18000,0.623137
3500,20000,0.692150
3500,22000,0.761678
3500,24000,0.827308
3500,26000,0.900307
3500,28000,0.970797
3500,30000,1.035966
3500,32000,1.107460
3500,34000,1.173830
3500,36000,1.244130
3500,38000,1.312772
3500,40000,1.381296
3500,42000,1.450225
4000,2000,0.078393
4000,4000,0.156702
4000,6000,0.238630
4000,8000,0.315327
4000,10000,0.395803
4000,12000,0.470485
4000,14000,0.553566
4000,16000,0.631836
4000,18000,0.709619
4000,20000,0.788324
4000,22000,0.870670
4000,24000,0.948739
4000,26000,1.025877
4000,28000,1.108274
4000,30000,1.186786
4000,32000,1.263989
4000,34000,1.346404
4000,36000,1.445050
4000,38000,1.498595
4000,40000,1.572854
4000,42000,1.653804
4500,2000,0.088561
4500,4000,0.176830
4500,6000,0.264828
4500,8000,0.353326
4500,10000,0.441653
4500,12000,0.529994
4500,14000,0.618018
4500,16000,0.706659
4500,18000,0.794852
4500,20000,0.883217
4500,22000,0.972555
4500,24000,1.059083
4500,26000,1.149229
4500,28000,1.239800
4500,30000,1.329672
4500,32000,1.413869
4500,34000,1.505236
4500,36000,1.595533
4500,38000,1.682939
4500,40000,1.768331
4500,42000,1.853700
5000,2000,0.098057
5000,4000,0.196944
5000,6000,0.294117
5000,8000,0.394175
5000,10000,0.489925
5000,12000,0.588544
5000,14000,0.686768
5000,16000,0.785527
5000,18000,0.887239
5000,20000,0.981811
5000,22000,1.079757
5000,24000,1.178233
5000,26000,1.276382
5000,28000,1.376098
5000,30000,1.477381
5000,32000,1.576126
5000,34000,1.674818
5000,36000,1.768974
5000,38000,1.869850
5000,40000,1.966032
5000,42000,2.063741
5500,2000,0.108525
5500,4000,0.218169
5500,6000,0.327454
5500,8000,0.436140
5500,10000,0.545822
5500,12000,0.654270
5500,14000,0.764044
5500,16000,0.872385
5500,18000,0.982053
5500,20000,1.093441
5500,22000,1.203500
5500,24000,1.312644
5500,26000,1.419954
5500,28000,1.524832
5500,30000,1.642868
5500,32000,1.742962
5500,34000,1.854294
5500,36000,1.960807
5500,38000,2.206870
5500,40000,2.441918
5500,42000,2.296703
6000,2000,0.117742
6000,4000,0.238212
6000,6000,0.354566
6000,8000,0.480103
6000,10000,0.595640
6000,12000,0.713996
6000,14000,0.830398
6000,16000,0.949010
6000,18000,1.068002
6000,20000,1.184901
6000,22000,1.302513
6000,24000,1.460200
6000,26000,1.546117
6000,28000,1.663910
6000,30000,1.804025
6000,32000,1.902944
6000,34000,2.027391
6000,36000,2.136290
6000,38000,2.256600
6000,40000,2.372425
6000,42000,2.485909
6500,2000,0.129275
6500,4000,0.255566
6500,6000,0.384804
6500,8000,0.510853
6500,10000,0.639368
6500,12000,0.766362
6500,14000,0.894183
6500,16000,1.024124
6500,18000,1.150902
6500,20000,1.276238
6500,22000,1.403794
6500,24000,1.553379
6500,26000,1.664073
6500,28000,1.793017
6500,30000,1.919539
6500,32000,2.046749
6500,34000,2.175915
6500,36000,2.308933
6500,38000,2.596462
6500,40000,2.791164
6500,42000,3.042505
7000,2000,0.146693
7000,4000,0.276799
7000,6000,0.417685
7000,8000,0.575610
7000,10000,0.765049
7000,12000,0.856152
7000,14000,1.149988
7000,16000,1.143972
7000,18000,1.392160
7000,20000,1.476240
7000,22000,1.725339
7000,24000,1.997537
7000,26000,1.805645
7000,28000,1.945659
7000,30000,2.082546
7000,32000,2.219329
7000,34000,2.357597
7000,36000,2.532582
7000,38000,2.970987
7000,40000,2.984242
7000,42000,3.144238
7500,2000,0.153020
7500,4000,0.317523
7500,6000,0.461261
7500,8000,0.605285
7500,10000,0.777030
7500,12000,0.923308
7500,14000,1.057097
7500,16000,1.439493
7500,18000,1.519351
7500,20000,1.712206
7500,22000,1.716142
7500,24000,1.805103
7500,26000,1.973551
7500,28000,2.147603
7500,30000,2.262634
7500,32000,2.420955
7500,34000,2.643661
7500,36000,2.869131
7500,38000,3.177467
7500,40000,3.152967
7500,42000,3.212529
8000,2000,0.188096
8000,4000,0.328132
8000,6000,0.491051
8000,8000,0.712637
8000,10000,0.832554
8000,12000,0.978916
8000,14000,1.162028
8000,16000,1.292071
8000,18000,1.494461
8000,20000,1.598092
8000,22000,1.751403
8000,24000,1.900057
8000,26000,2.075067
8000,28000,2.269550
8000,30000,2.463653
8000,32000,3.087087
8000,34000,2.854860
8000,36000,2.913046
8000,38000,3.210629
8000,40000,3.238192
8000,42000,3.374320
8500,2000,0.169568
8500,4000,0.339234
8500,6000,0.514263
8500,8000,0.686595
8500,10000,0.852145
8500,12000,1.028879
8500,14000,1.188360
8500,16000,1.455335
8500,18000,1.546057
8500,20000,1.704525
8500,22000,1.886888
8500,24000,2.053504
8500,26000,2.253723
8500,28000,2.386532
8500,30000,2.565392
8500,32000,2.810125
8500,34000,3.063933
8500,36000,3.275888
8500,38000,3.516705
8500,40000,3.568177
